店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
Dog趣寵物工坊,814台灣高雄市仁武區八德西路2008號,07 371 0448,https://instagram.com/dog2008_petgrooming?r=nametag,4.9,21,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 休息,2,高雄市,仁武區,美容
一品貓苑-賞貓品茶館,814台灣高雄市仁武區永仁街582號,0979 292 050,https://www.facebook.com/profile.php?id=61554082095300&mibextid=2JQ9oc,4.9,51,星期一: 11:30 – 21:00 | 星期二: 11:30 – 21:00 | 星期三: 11:30 – 21:00 | 星期四: 11:30 – 21:00 | 星期五: 11:30 – 21:00 | 星期六: 11:30 – 21:00 | 星期日: 11:30 – 21:00,2,高雄市,仁武區,美容
傅小語毛孩管家&黑糖泡泡澡堂,81454台灣高雄市仁武區八德一路235-3號,0979 662 792,https://page.line.me/674gnhcm,5,13,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 16:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,高雄市,仁武區,美容
佐欣寵物工坊,814台灣高雄市仁武區里仁光路72號,07 371 9230,https://www.facebook.com/zuoxinpetworkshop/,3.5,21,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 17:00 – 21:00 | 星期日: 17:00 – 21:00,2,高雄市,仁武區,美容
阿毛寵物旅店 A Mou Pet House,814台灣高雄市仁武區仁勇東巷230號,07 375 9522,http://amou-pethouse.com.tw/,5,15,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,仁武區,美容
東森寵物 仁武仁雄店,814台灣高雄市仁武區仁雄路33號,07 371 5333,http://www.oscar-pet.com.tw/,4.4,271,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,仁武區,美容
犬心犬意寵物美容｜寵物美容推薦｜華鳳特區｜文山特區｜免費接送｜一對一預約制｜line: @pwepw,833台灣高雄市鳥松區中正路97號,0908 819 150,https://page.line.me/555pwepw,,,星期一: 休息 | 星期二: 休息 | 星期三: 17:00 – 23:00 | 星期四: 17:00 – 23:00 | 星期五: 17:00 – 23:00 | 星期六: 17:00 – 23:00 | 星期日: 17:00 – 23:00,5,高雄市,鳥松區,美容
MoMo寵物精品旅店,833台灣高雄市鳥松區美庄路17巷76號,07 731 6777,https://m.facebook.com/momo527/,5,45,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 19:00,2,高雄市,鳥松區,美容
百分百寵物生活館 寵物美容 (岡燕店) 獸醫師開的寵物店,820台灣高雄市岡山區岡燕路608-1號,07 625 7995,https://www.pet100pa.com/,4.9,1286,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,高雄市,岡山區,美容
頭沐寵物美容,820台灣高雄市岡山區嘉新東路65-2號,0958 125 864,https://www.facebook.com/%E9%A0%AD%E6%B2%90%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-102773802173760/,4.9,37,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,岡山區,美容
汪DAY寵物美容工作室(預約制，公休請見LINE貼文）,820台灣高雄市岡山區大德一路60號,07 621 9795,https://instagram.com/oneday_grooming?r=nametag,5,23,星期一: 休息 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,5,高雄市,岡山區,美容
梳狗以 Pet grooming 寵物美容,82054台灣高雄市岡山區岡燕路186號,0984 197 277,https://www.instagram.com/sheepppp0710?igsh=NDVncndsaDRva3Vu,5,35,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,高雄市,岡山區,美容
瑪克寵物美容,820台灣高雄市岡山區維新東街20號,07 624 0339,https://zh-tw.facebook.com/%E7%91%AA%E5%85%8B%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9mark-591684144192665/,4.8,61,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,岡山區,美容
翹尾巴ShowerBar寵物美容•二樓貓房,82061台灣高雄市岡山區大仁北路250-2號,07 622 6669,https://www.instagram.com/ShowerBar_2Fmaofun/,4.5,64,星期一: 10:30 – 18:00 | 星期二: 10:30 – 18:00 | 星期三: 休息 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,5,高雄市,岡山區,美容
Choco Dog Salon 巧克狗狗沙龍,820台灣高雄市岡山區富貴西街36號,,,4.5,20,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,岡山區,美容
汪汪旺寵物美容工作坊,820台灣高雄市岡山區岡山路17號,,,5,1,,5,高雄市,岡山區,美容
葛萊美寵物美容,820台灣高雄市岡山區公園西路三段153號,0983 890 113,,5,3,星期一: 10:30 – 16:30 | 星期二: 10:30 – 16:30 | 星期三: 10:30 – 16:30 | 星期四: 10:30 – 16:30 | 星期五: 10:30 – 16:30 | 星期六: 10:30 – 16:30 | 星期日: 休息,5,高雄市,岡山區,美容
汪多多寵物美容,820台灣高雄市岡山區,07 625 0325,,5,4,,5,高雄市,岡山區,美容
二毛寵物美容澡堂,825台灣高雄市橋頭區橋南路,,,4.2,5,,5,高雄市,岡山區,美容
雷哈特宠物美容,820台灣高雄市岡山區石潭路280號,07 625 1982,https://zh-tw.facebook.com/%E9%9B%B7%E5%93%88%E7%89%B9%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-1990043901246088/,5,17,"星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 00:00 | 星期四: 00:00 – 07:00, 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00",4,高雄市,岡山區,美容
東森寵物 岡山柳橋西店,820台灣高雄市岡山區柳橋西路6號,07 625 9336,https://www.oscar-pet.com.tw/,4.8,274,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,岡山區,美容
寵物王朝－岡山店,820台灣高雄市岡山區中山北路187號,07 622 7400,https://www.facebook.com/%E5%AF%B5%E7%89%A9%E7%8E%8B%E6%9C%9D-%E5%B2%A1%E5%B1%B1%E5%BA%97-2230490903830693,4.2,183,星期一: 08:00 – 23:00 | 星期二: 08:00 – 23:00 | 星期三: 08:00 – 23:00 | 星期四: 08:00 – 23:00 | 星期五: 08:00 – 23:00 | 星期六: 08:00 – 23:00 | 星期日: 08:00 – 23:00,2,高雄市,岡山區,美容
保羅寵物用品店,820台灣高雄市岡山區岡山路486號,07 621 3255,,4.4,78,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,岡山區,美容
狗大廚 寵物雞肉乾、手工零食、蛋糕專賣店、可使用台灣pay與iPASS MONEY付款或線上轉帳,820台灣高雄市岡山區白米路96巷5號,0989 391 062,https://shopee.tw/joey516610?smtt=0.5548403-1653069541.9,4.8,78,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,高雄市,岡山區,美容
寵物王朝－橋頭店,825台灣高雄市橋頭區成功南路148巷1號,07 611 7361,https://www.facebook.com/%E5%AF%B5%E7%89%A9%E7%8E%8B%E6%9C%9D-%E6%A9%8B%E9%A0%AD%E5%BA%97-385484908557621/,4,75,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 休息 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,橋頭區,美容
洗多多寵物自助洗-燕巢站,824台灣高雄市燕巢區中安路123-77號,,,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,燕巢區,美容
樂得寵物生活館,815台灣高雄市大社區,,,4.5,24,,2,高雄市,燕巢區,美容
噗豆寵物美容,822台灣高雄市阿蓮區中正路722號,07 631 5600,,4.3,4,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,高雄市,田寮區,美容
嗯瑪寵物沙龍,821台灣高雄市路竹區中興路274號,07 696 6885,,4.7,13,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 09:00 – 17:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,高雄市,田寮區,美容
沐月貓狗寵物用品,822台灣高雄市阿蓮區中正路431號,07 631 0130,,4.9,17,星期一: 08:30 – 20:30 | 星期二: 08:30 – 20:30 | 星期三: 08:30 – 20:30 | 星期四: 08:30 – 20:30 | 星期五: 08:30 – 20:30 | 星期六: 08:30 – 20:30 | 星期日: 休息,2,高雄市,田寮區,美容
東森寵物 路竹中山店,821台灣高雄市路竹區中山路1205號,07 696 2681,https://www.etipets.com/,4.8,483,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,田寮區,美容
真愛狗屋,821台灣高雄市路竹區中興路260號,07 607 5772,,4.6,35,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,高雄市,田寮區,美容
樂芙寵物沙龍,821台灣高雄市路竹區,,,,,,5,高雄市,田寮區,美容
阿雄犬貓專業美容,811台灣高雄市楠梓區,,,5,3,,5,高雄市,阿蓮區,美容
阿蓮區汪汪剪燙染工作室,822台灣高雄市阿蓮區中正路747號,0939 307 019,,4.7,18,星期一: 休息 | 星期二: 09:00 – 19:30 | 星期三: 09:00 – 19:30 | 星期四: 09:00 – 19:30 | 星期五: 09:00 – 19:30 | 星期六: 09:00 – 19:30 | 星期日: 09:00 – 17:30,2,高雄市,阿蓮區,美容
優朵寵物精緻館,821台灣高雄市路竹區中山路931號,07 696 5292,https://zh-tw.facebook.com/YouDuoPet/,4.6,15,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,高雄市,路竹區,美容
僑美寵物量販專賣店,821台灣高雄市路竹區中山路786號,07 607 3051,https://zh-tw.facebook.com/%E5%83%91%E7%BE%8E%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E9%87%8F%E8%B2%A9-309698995776975/,4.5,31,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,2,高雄市,路竹區,美容
巧喬寵物沙龍,829台灣高雄市湖內區中正路一段36號,0929 040 689,,4.8,18,星期一: 休息 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,5,高雄市,湖內區,美容
寶QQ寵物美容,852台灣高雄市茄萣區民生路210巷18號,0989 505 662,https://www.facebook.com/share/15nwdVkEhy/,4.6,8,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 12:00 – 18:00 | 星期日: 休息,5,高雄市,湖內區,美容
亮采寵物沙龍,852台灣高雄市茄萣區濱海路三段56號,,,4,5,星期一: 08:00 – 03:30 | 星期二: 08:00 – 15:30 | 星期三: 08:00 – 15:30 | 星期四: 08:00 – 15:30 | 星期五: 08:00 – 15:30 | 星期六: 休息 | 星期日: 休息,5,高雄市,茄萣區,美容
法鬥家族寵物生活沙龍館,852台灣高雄市茄萣區白砂路43號,,https://zh-tw.facebook.com/%E6%B3%95%E9%AC%A5%E5%AE%B6%E6%97%8F%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-743259385779054/,3.8,13,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,高雄市,茄萣區,美容
寵物美容,820台灣高雄市岡山區,,,,,,5,高雄市,彌陀區,美容
寵物王朝－梓官店,826台灣高雄市梓官區大舍南路65號,07 610 7072,https://zh-tw.facebook.com/%E5%AF%B5%E7%89%A9%E7%8E%8B%E6%9C%9D-%E6%A2%93%E5%AE%98%E5%BA%97-1388474791259339/,4,45,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,彌陀區,美容
萌犬食堂寵物美容/住宿,826台灣高雄市梓官區中正路95號,07 619 5958,https://m.facebook.com/maryandme2/?tsid=0.5942425234711539&source=result,4.7,35,,5,高雄市,梓官區,美容
琦琦寵物生活館,842台灣高雄市旗山區復新街28號,07 662 6979,,4.1,36,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,高雄市,旗山區,美容
Queen House 絕設 Hair salon,842台灣高雄市旗山區元通路10號,0925 893 358,,4.8,38,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,4,高雄市,旗山區,美容
緣真寵物名家,843台灣高雄市美濃區中正路二段71號,07 681 3612,,4.4,43,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,高雄市,美濃區,美容
