店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
毛宅仔寵物美容,421台灣台中市后里區復興街114號,04 2558 0880,,5,38,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,后里區,美容
克林寵物美容名店,421台灣台中市后里區文明路21號,04 2557 0141,,3.3,47,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,5,台中市,后里區,美容
小毛窩寵物,421台灣台中市后里區文明路160號一樓,04 2558 8176,,4.7,61,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,2,台中市,后里區,美容
樂之心寵物生活舘,421台灣台中市后里區成功路109號,0955 300 553,https://www.facebook.com/share/19uLMQRHhd/?mibextid=wwXIfr,5,18,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,后里區,美容
吉興寵物批發站,42144台灣台中市后里區甲后路一段562號,04 2558 8053,https://reurl.cc/qVRrNy,4.1,14,星期一: 08:30 – 22:00 | 星期二: 08:30 – 22:00 | 星期三: 08:30 – 22:00 | 星期四: 08:30 – 22:00 | 星期五: 08:30 – 22:00 | 星期六: 08:30 – 22:00 | 星期日: 08:30 – 22:00,2,台中市,后里區,美容
小確幸寵物沙龍,433台灣台中市沙鹿区洛泉里中山路211號,04 2662 1660,https://www.facebook.com/%E5%B0%8F%E7%A2%BA%E5%B9%B8%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-1237773096248547/,4.6,90,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,后里區,美容
快樂尾巴寵物美容 pet salon【清水專業寵物美容】寵物洗澡推薦｜貓咪洗澡｜寵物修剪毛｜寵物SPA沙龍｜寵物沙龍推薦,436台灣台中市清水區文化路158號,04 2623 5757,https://lin.ee/ob4QpiT,5,172,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,后里區,美容
小確幸寵物沙龍 清水店,436台灣台中市清水區鎮南街68-2號,04 2623 2323,,5,38,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:30 | 星期日: 休息,5,台中市,后里區,美容
嵐緹造型沙龍,421台灣台中市后里區甲后路一段879號,0931 212 201,https://instagram.com/lanti_hair_salon,4.8,45,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,4,台中市,后里區,美容
柳琴寵物美容坊,423台灣台中市東勢區東關路六段965號1樓之3,04 2587 9826,,4.8,72,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,5,台中市,石岡區,美容
狗尾巴寵物美容,433台灣台中市沙鹿區自強路762號,0976 402 259,https://www.facebook.com/%E7%8B%97%E5%B0%BE%E5%B7%B4-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-112301930678606,5,26,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台中市,石岡區,美容
GogoLife狗生活寵物美容(預約制),428台灣台中市大雅區中清路五段23號1樓,0912 523 920,https://www.facebook.com/profile.php?id=61550281832486&mibextid=LQQJ4d,4.9,32,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,台中市,石岡區,美容
狗貝絲寵物美容工作室,436台灣台中市清水區中華路617號,04 2628 1233,https://instagram.com/gobath_petgrooming?utm_medium=copy_link,5,17,,5,台中市,石岡區,美容
愛犬寶貝寵物美容,423台灣台中市東勢區文化街216號,04 2587 4161,,,,,5,台中市,石岡區,美容
萌香寵物造型SPA,423台灣台中市東勢區新豐街38號,04 2577 2312,https://www.facebook.com/monxianspa/,4.1,20,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台中市,石岡區,美容
迦恩 寵物造型坊,427台灣台中市潭子區福潭路507巷1號,0983 625 677,https://www.facebook.com/HAPPY0612/,4.7,23,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台中市,石岡區,美容
東勢寵物夢工廠,423台灣台中市東勢區豐勢路546號,,,,,,2,台中市,石岡區,美容
小鑫鑫寵物沙龍-梧棲寵物美容|寵物洗澡|寵物安親|寵物沙龍|寵物用品|寵物住宿|寵物零食|在地推薦寵物店,435台灣台中市梧棲區永寧路67巷60之3號,04 2662 8623,https://lin.ee/wrC2jN5,5,26,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,石岡區,美容
My V.I.P.歐系專業寵物沙龍,433台灣台中市沙鹿區興安路12號,04 2635 1098,https://www.facebook.com/MyVIP26351098,4.7,38,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 17:00,5,台中市,石岡區,美容
咪咪皮在癢寵物美學（目前沒收貓咪洗澡美容服務 ‍ ️）,433台灣台中市沙鹿區中山路570-6號,0930 780 363,,5,21,星期一: 09:30 – 18:00 | 星期二: 09:30 – 17:00 | 星期三: 09:30 – 18:00 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 休息,5,台中市,石岡區,美容
東森寵物 台中沙鹿店,433台灣台中市沙鹿區台灣大道七段281號,04 2633 0281,http://www.etipets.com/,4.5,571,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,石岡區,美容
貓洗 Mosii 純貓美容 寵物美容 金滿溢附設部門,427台灣台中市潭子區中山路一段225巷8號1F左側,04 2533 8331,https://lin.ee/MBNAt7j,5,23,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,台中市,和平區,美容
小可愛寵物美學沙龍,433台灣台中市沙鹿區光華路550號,0989 379 989,https://m.facebook.com/kawaii9989,4.7,42,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台中市,和平區,美容
亞米寵物美容,436台灣台中市清水區五權南路177號,04 2628 2343,,5,3,星期一: 休息 | 星期二: 09:30 – 20:00 | 星期三: 09:30 – 20:00 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 休息,5,台中市,和平區,美容
趾匯喜猫寵物美容,437台灣台中市大甲區水源路371號,,https://lin.ee/sD3vuAyV,5,2,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,和平區,美容
非常淘洗｜寵物美容·寵物自助洗·寵物用品·寵物食品,428台灣台中市大雅區雅潭路四段661巷21號1樓,0905 976 543,https://feichangtaoxi.weebly.com/,4.9,150,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,台中市,和平區,美容
沐閣寵物美容,437台灣台中市大甲區五福街252號,0976 632 290,,5,2,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,和平區,美容
Love more樂沫寵物沙龍,434台灣台中市龍井區沙田路五段411號,0976 369 188,https://www.facebook.com/Love-more-%E6%A8%82%E6%B2%AB%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-101810768525212/,5,17,,5,台中市,和平區,美容
安晴寵物美學旗艦店/沙鹿寵物店/寵物美學沙龍/海線寵物專業洗澡/皮膚草本spa/剪指甲/清耳朵/擠肛門腺/小狗洗澡剪毛/貓咪洗澡剪毛/,433台灣台中市沙鹿區光大路228號,04 2663 1068,https://www.facebook.com/good7878963,4.5,25,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,和平區,美容
米琪寵物沙龍-Micky Pet Salon,427台灣台中市潭子區中山路二段215號,04 2534 5041,https://lin.ee/v90fAjl,4.5,72,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,台中市,和平區,美容
伏特喵-純貓美容、貓咪旅館/貓洗澡/賽貓美容/貓住宿,428台灣台中市大雅區大雅路312號,0900 378 404,https://line.me/R/ti/p/@778uzjyg,5,144,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,和平區,美容
蘋果寵物美容坊,428台灣台中市大雅區民生路一段362之2號,04 2567 4228,,5,13,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 19:00,5,台中市,和平區,美容
妮赫寵物美容,427台灣台中市潭子區豐興路一段559號,0926 452 740,,5,8,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,新社區,美容
好主人寵物花海概念店,426台灣台中市新社區華豐街84號,0908 805 783,https://www.petso.com.tw/,5,4,星期一: 08:00 – 18:00 | 星期二: 08:00 – 18:00 | 星期三: 08:00 – 18:00 | 星期四: 08:00 – 18:00 | 星期五: 08:00 – 18:00 | 星期六: 08:00 – 18:00 | 星期日: 08:00 – 18:00,2,台中市,新社區,美容
宇翊寵物店,426台灣台中市新社區協中街3之20號,04 2582 2565,,,,,2,台中市,新社區,美容
熊嘎意寵物美容,427台灣台中市潭子區興華一路269號,04 2535 9934,,5,25,,5,台中市,潭子區,美容
緣兒香寵物美容,427台灣台中市潭子區圓通南路255號,0958 395 535,,4.9,21,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,潭子區,美容
天使白寵物美容沙龍館,427台灣台中市潭子區中山路一段74號,04 2535 0024,,5,10,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台中市,潭子區,美容
潭子愛寶貝寵物美容館,427台灣台中市潭子區頭張東路32號,0983 114 010,,5,3,,5,台中市,潭子區,美容
泡泡貓｜北屯潭子店 - 科技美容 零負擔肌膚管理,427台灣台中市潭子區中山路二段46號,04 2535 3192,https://lin.ee/rhtl41k,5,1269,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,台中市,潭子區,美容
小逗比寵物美容-預約制-無固定公休,427台灣台中市潭子區圓通南路149號,0981 202 481,,5,21,,5,台中市,潭子區,美容
歐狗Augo寵物美學,42751台灣台中市潭子區福潭路658號,,,5,45,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,潭子區,美容
DOG HOUSE 寵物店,427台灣台中市潭子區復興路一段2-3號,04 2538 0900,https://www.facebook.com/profile.php?id=100057726877066,4.3,52,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 休息 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,台中市,潭子區,美容
美智寵物店,427台灣台中市潭子區中山路三段571號1樓,0921 777 431,,4.8,5,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台中市,潭子區,美容
翔仁寵物工坊,427台灣台中市潭子區豐興路一段445號,0913 611 777,https://tw.bid.yahoo.com/tw/booth/Y0954565603,4.8,5,,2,台中市,潭子區,美容
踏踏貓旅館．貓咪美容（全預約制）,428台灣台中市大雅區雅環路二段26巷37號2樓之3,0958 525 136,https://tatacathotel.com/,5,43,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台中市,大雅區,美容
不是寵物店-大雅店,42880台灣台中市大雅區中清路四段39-7號,04 2317 1580,https://notpet.meepshoper.com/,4.7,41,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,大雅區,美容
台中蹦蹦寵物∣BONEBONE（大雅店）,42880台灣台中市大雅區中清路四段39-7號,04 2317 1580,https://portaly.cc/bonebone,4.9,78,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,大雅區,美容
狗狗揉寵物澡堂,429台灣台中市神岡區文昌街258號,0919 021 967,https://page.line.me/gogozoe,5,34,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台中市,神岡區,美容
特潔安寵物名店,429台灣台中市神岡區中山路406號,04 2562 8081,,4.8,36,星期一: 10:30 – 21:00 | 星期二: 休息 | 星期三: 10:30 – 21:00 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 21:00,2,台中市,神岡區,美容
狗阿店,429台灣台中市神岡區豐洲路332巷11號,0937 228 132,,5,3,,2,台中市,神岡區,美容
汪汪&喵喵寵物總部 Mr.WangMeow Pet Food,429台灣台中市神岡區大圳路42-1號,04 2563 4047,,4.8,1793,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,神岡區,美容
緋美甲手足保養崁甲調整熱蠟除毛 動物溝通,429台灣台中市神岡區豐社路87號,,https://m.facebook.com/feinail/,4.9,56,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,台中市,神岡區,美容
寶貝家寵物美容坊,432台灣台中市大肚區自由路289號,04 2699 8528,,4.8,13,星期一: 09:00 – 18:00 | 星期二: 休息 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,台中市,大肚區,美容
達達寵物美容屋,432台灣台中市大肚區文昌路一段37號,0931 645 223,,5,20,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,台中市,大肚區,美容
吉寶寵物美容,432台灣台中市大肚區大明四街240號,0987 790 661,,5,7,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台中市,大肚區,美容
蜜糖狗寵物美容,432台灣台中市大肚區仁德路22號之 6,04 2699 3826,https://m.facebook.com/profile.php?id=100083065103876,4.7,12,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,台中市,大肚區,美容
熊愛汪喵澡堂,432台灣台中市大肚區自由路943號,0986 063 797,,4.7,23,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 09:30 – 18:30,2,台中市,大肚區,美容
甜心寵物,432台灣台中市大肚區文昌路一段167號,04 2699 2340,,4.1,7,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 休息 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台中市,大肚區,美容
樂都都寵物坊,432台灣台中市大肚區遊園路一段53之7號,0986 282 928,https://www.facebook.com/again3866?mibextid=LQQJ4d,4,8,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,大肚區,美容
澡安 貓時間（公休每月初公布IG),434台灣台中市龍井區藝術街61巷10號,0912 185 437,https://lin.ee/JIxq5WX,5,82,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,2,台中市,大肚區,美容
采軒寵物坊,432台灣台中市大肚區遊園路一段3巷2弄32號,04 2691 6355,,2.3,3,星期一: 11:00 – 19:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台中市,大肚區,美容
東森寵物 台中東海店,"1樓, No. 102-106號遊園南路龍井區台中市台灣 434",04 2652 1111,https://www.oscar-pet.com.tw/,4.6,789,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,大肚區,美容
幸福角落寵物美容工作室「4/9、4/16，有事店休,433台灣台中市沙鹿區英才路139號,0984 180 387,https://www.facebook.com/PANDA.0314/,5,15,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 休息 | 星期四: 09:00 – 16:00 | 星期五: 09:00 – 16:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,台中市,沙鹿區,美容
閃耀寵物美容沙龍（上格寵物美容）,433台灣台中市沙鹿區光大路70號,04 2662 1822,,4.1,63,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,5,台中市,沙鹿區,美容
美美寵物美容,433台灣台中市沙鹿區三民路61號,04 2662 8996,,3.8,6,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台中市,沙鹿區,美容
貍花貓寵物美容,433台灣台中市沙鹿區三條圳二街283巷33號,0900 756 148,https://www.facebook.com/profile.php?id=61573063750485,,,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,5,台中市,沙鹿區,美容
妮澡丫寵物美容工作室,435台灣台中市梧棲區自強一街12巷28號,0970 378 585,https://m.facebook.com/pages/category/Pet-Groomer/%E5%A6%AE%E6%BE%A1%E4%B8%AB%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%AE%A4-104023427836428/,5,66,星期一: 09:30 – 19:00 | 星期二: 休息 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,5,台中市,沙鹿區,美容
小七先生寵物沙龍,433台灣台中市沙鹿區鎮南路二段249號,,,5,4,,5,台中市,沙鹿區,美容
"仟昀寵物生活館,仟昀比熊專業犬舍,CHIAN-YUN Kennel Bichon Frise",433台灣台中市沙鹿區鎮南路二段335-1號,0909 042 853,,4.7,30,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,沙鹿區,美容
婧寶寵物,433台灣台中市沙鹿區北勢東路690號,0906 400 299,https://www.facebook.com/profile.php?id=100091345901534&mibextid=ZbWKwL,4.8,94,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台中市,沙鹿區,美容
台中蹦蹦寵物（沙鹿店）BONEBONE×不是寵物店,433台灣台中市沙鹿區台灣大道七段701號,04 2662 4351,https://portaly.cc/bonebone,4.7,257,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,沙鹿區,美容
孩子王寵物時尚生活館,433台灣台中市沙鹿區興安路20-3號,04 2636 5538,"https://www.facebook.com/%E5%AD%A9%E5%AD%90%E7%8E%8B%E5%AF%B5%E7%89%A9%E6%99%82%E5%B0%9A%E7%94%9F%E6%B4%BB%E9%A4%A8-1498863503736316/?__tn__=,d,P-R&eid=ARB-f_IfjjjmfHCnac0_FyOqez-7ntwv63Nw0DauLeTTUkenO1x_mZvpUW8PkpSNY1kSTreIMoE_u5Z9",4.2,25,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台中市,沙鹿區,美容
羅丹寵物美容坊,434台灣台中市龍井區藝術街16巷3號,,,,,,5,台中市,龍井區,美容
貓狗美甲星球,434台灣台中市龍井區遠東街72-13號,0975 830 121,,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,龍井區,美容
美旺Dog髮廊,434台灣台中市龍井區中央路二段289號,0930 615 896,,5,3,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,龍井區,美容
魚宮水族寵物生活館,434台灣台中市龍井區遊園南路130-5號,04 2632 1862,https://www.facebook.com/YuGong.tw,4.3,670,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,台中市,龍井區,美容
JuJu Hair Salon（有貓的美髮店）,434台灣台中市龍井區遠東街109號,0970 511 635,https://www.facebook.com/jujuhairsalondesign/timeline?ref=page_internal,4.8,161,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,台中市,龍井區,美容
旺旺寵物美容,435台灣台中市梧棲區大智路一段1001號,0977 428 669,,4.7,23,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,梧棲區,美容
