店名,網站,地址,電話,營業時間,評分,評分數量,城市,區域,接受狗,接受貓,接受小型犬,接受中型犬,接受大型犬,接受兔子,接受倉鼠,接受鳥類,接受爬蟲類,接受其他小動物,支援寵物類型
寵樂寵物旅館,https://page.line.me/936axmtd%20%20%20%ED%A0%BD%ED%B0%BE%ED%A0%B5%ED%B0%88%ED%A0%B5%ED%B0%A7%ED%A0%B5%ED%B0%AC%ED%A0%B5%ED%B0%AD%ED%A0%B5%ED%B0%9A%ED%A0%B5%ED%B0%A0%ED%A0%B5%ED%B0%AB%ED%A0%B5%ED%B0%9A%ED%A0%B5%ED%B0%A6:%20https://instagram.com/pet_happy75?igshid=NzZlODBkYWE4Ng==,247台灣新北市蘆洲區永樂街75號,02 2848 8189,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,4.9,43.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
嗷嗚寵物旅館,https://auwoodogshotel.weebly.com/,104台灣台北市中山區新生北路三段84巷25號1樓,,,4.9,19.0,新北市,三重區,False,False,False,False,False,False,False,False,False,False,未明確說明
烏托邦寵物旅館,,235台灣新北市中和區景平路527號,0930 237 720,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4.9,38.0,新北市,中和區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛毛窩寵物精品旅館,,116台灣台北市文山區景隆街48號,,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,4.6,108.0,新北市,中和區,False,False,False,False,False,False,False,False,False,False,未明確說明
WSPA寵物旅館,https://www.facebook.com/profile.php?id=100087392181167,100台灣台北市中正区罗斯福路三段139號1F,02 2367 5899,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.5,124.0,新北市,中和區,False,False,False,False,False,False,False,False,False,False,未明確說明
逗逗先生寵物沙龍旅館,https://m.facebook.com/MrDogPetSPA/,234台灣新北市永和區得和路178號,02 8668 6751,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.8,68.0,新北市,中和區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵蝦咪寵物美容住宿Chongshopme-文山店,https://www.facebook.com/profile.php?id=61551489593108&mibextid=2JQ9oc,116台灣台北市文山區興隆路一段261號,02 2933 1890,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.9,70.0,新北市,中和區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵寵慾動寵物住宿生活SPA館,,242台灣新北市新莊區中誠街13號一樓,02 2276 1090,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5.0,33.0,新北市,新莊區,False,False,False,False,False,False,False,False,False,False,未明確說明
KISS PET SPA 親親寵物精緻美容時尚旅店,,242台灣新北市新莊區立信一街42號,02 2996 9618,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 休息 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,4.3,29.0,新北市,新莊區,False,False,False,False,False,False,False,False,False,False,未明確說明
萌萌噠寵物美容/住宿/安親,https://lin.ee/CSmfamnK,243台灣新北市泰山區同興里仁武街21號,02 2909 0322,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,25.0,新北市,新莊區,False,False,False,False,False,False,False,False,False,False,未明確說明
金吉兒寵物沙龍旅店,https://m.facebook.com/gingerpetshop/,231台灣新北市新店區安康路二段77號,02 2211 1511,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.2,64.0,新北市,新店區,False,False,False,False,False,False,False,False,False,False,未明確說明
快樂尾巴寵物旅館,,330台灣桃園市桃園區中正路348號1樓,03 347 9189,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.8,86.0,新北市,鶯歌區,False,False,False,False,False,False,False,False,False,False,未明確說明
牠說寵物生活館/美容 住宿 安親,https://www.facebook.com/WOUDLIKE/,334台灣桃園市八德區金和路85號,03 363 6320,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 休息 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,4.9,97.0,新北市,鶯歌區,False,False,False,False,False,False,False,False,False,False,未明確說明
浪花寵藝寵物美容．用品．住宿,https://instagram.com/groomer.mei?igshid=MWI4MTIyMDE=,237台灣新北市三峽區長泰街48號一樓,0929 387 655,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,63.0,新北市,樹林區,False,False,False,False,False,False,False,False,False,False,未明確說明
家ᴥ毛孩ᴥ療癒旅館,https://www.canva.com/design/DAGOj9ESwY4/udYfb0RVB7Cxke2jHCZpaA/view?utm_content=DAGOj9ESwY4&utm_campaign=designshare&utm_medium=link&utm_source=editor,330台灣桃園市桃園區保定三街89巷1號,03 331 2682,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5.0,39.0,新北市,鶯歌區,False,False,False,False,False,False,False,False,False,False,未明確說明
尼比拉寵物美容•住宿-預約制,https://www.facebook.com/nibila.66/,334台灣桃園市八德區豐田二路66 號,03 368 4346,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 休息 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,4.8,56.0,新北市,鶯歌區,False,False,False,False,False,False,False,False,False,False,未明確說明
Nu Nu House寵物美容•旅館,https://m.facebook.com/NUNUHOUSEPETHOTEL/?locale2=zh_TW,330台灣桃園市桃園區中原路9號,03 336 6986,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.6,41.0,新北市,鶯歌區,False,False,False,False,False,False,False,False,False,False,未明確說明
家裏窩寵物旅館 Caliwoof Pet Hotel (預約制),https://zh-tw.facebook.com/Caliwoof-2092694890789407/,251台灣新北市淡水區新民街31號,02 2621 3621,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,88.0,新北市,淡水區,False,False,False,False,False,False,False,False,False,False,未明確說明
好運吧精緻寵物旅店,https://www.facebook.com/%E5%A5%BD%E9%81%8B%E5%90%A7%E7%B2%BE%E7%B7%BB%E5%AF%B5%E7%89%A9%E6%97%85%E5%BA%97-256259661072981/,251台灣新北市淡水區大仁街33號1樓,0938 670 204,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,4.9,100.0,新北市,淡水區,False,False,False,False,False,False,False,False,False,False,未明確說明
甜美果寵物沙龍．安親．住宿,https://www.instagram.com/sweetness.pet2024/,251台灣新北市淡水區新市三路二段289號,,星期一: 休息 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,4.9,64.0,新北市,淡水區,False,False,False,False,False,False,False,False,False,False,未明確說明
米屋寵物美容（寵物沙龍、寵物旅館、寵物造型修剪、寵物用品、寵物皮膚調理）專門店,https://www.facebook.com/104353514520120/,112台灣台北市北投區北投路二段19號,02 2894 3635,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.6,19.0,新北市,淡水區,False,False,False,False,False,False,False,False,False,False,未明確說明
大大寵物旅館,https://www.facebook.com/hoteldadapet/,221台灣新北市汐止區汐萬路一段19號,02 2691 8001,星期一: 09:00 – 20:00 | 星期二: 休息 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,4.9,86.0,新北市,汐止區,False,False,False,False,False,False,False,False,False,False,未明確說明
一簍毛YiLouMao 小動物按摩 安親住宿 夜間保姆,https://instagram.com/yiloumao?igshid=YzcxN2Q2NzY0OA==,111台灣台北市士林區天母西路No. 3號5樓,,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,25.0,新北市,淡水區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵愛有家 美容洗澡 住宿安親,https://www.facebook.com/petlovehouse,221台灣新北市汐止區鄉長路一段23 號,0931 087 798,星期一: 09:00 – 19:00 | 星期二: 休息 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,4.7,31.0,新北市,汐止區,False,False,False,False,False,False,False,False,False,False,未明確說明
日夜寵物照顧/好溝通好配合/寵物旅館預約/陪同就醫/加line諮詢毛小愛平台下單諮詢,https://fluv.com/,115台灣台北市南港區八德路四段925號,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5.0,20.0,新北市,汐止區,False,False,False,False,False,False,False,False,False,False,未明確說明
GuGu House 寵物旅館,http://guguhouse.com/,10462台灣台北市中山區敬業一路160號,02 8502 1008,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.7,70.0,新北市,汐止區,False,False,False,False,False,False,False,False,False,False,未明確說明
文森佐寵物美容/住宿坊《採用預約制》,,201台灣基隆市信義區東信路66號,0908 805 601,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,4.8,45.0,新北市,瑞芳區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵愛Baby Q 寵物美容精品旅館,https://www.facebook.com/%E5%AF%B5%E6%84%9BBABY-Q-324987137656186/?ref=bookmarks,201台灣基隆市信義區東明路112號,02 2465 9855,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.7,123.0,新北市,瑞芳區,False,False,False,False,False,False,False,False,False,False,未明確說明
葉琳寵物美容住宿,,204台灣基隆市安樂區麥金路749號,02 3401 0802,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,,,新北市,瑞芳區,False,False,False,False,False,False,False,False,False,False,未明確說明
寵香森林寵物美容旅店,https://www.facebook.com/forest.of.pets/,202台灣基隆市中正區信三路28巷4-2號,02 2424 1234,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,82.0,新北市,瑞芳區,False,False,False,False,False,False,False,False,False,False,未明確說明
Hao 暖心/不關籠/居家客製化照護/寵物服務/寵物美容/寵物寄宿/毛小愛,,247台灣新北市蘆洲區和平路120號,0977 200 168,,,,新北市,蘆洲區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛孩旅店,https://www.facebook.com/%E6%AF%9B%E5%AD%A9%E6%97%85%E5%BA%97-117301502996864/,202台灣基隆市中正區新豐街251巷4弄25號1樓,0955 994 125,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,24.0,新北市,瑞芳區,False,False,False,False,False,False,False,False,False,False,未明確說明
壹零寵物洗澡/美容/寄宿/住宿/寵物用品/寵物店,https://www.instagram.com/one_zero.pet.hotel/profilecard/?igsh=ejk1amM2ZmNreWZp,247台灣新北市蘆洲區中興街77號1樓,0979 777 172,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,4.0,4.0,新北市,蘆洲區,False,False,False,False,False,False,False,False,False,False,未明確說明
Hoho Jin Shuxi寵物旅館,https://www.facebook.com/andrea9303/?ref=bookmarks,244台灣新北市林口區文化三路一段617巷183號,02 2600 2313,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,20.0,新北市,五股區,False,False,False,False,False,False,False,False,False,False,未明確說明
愛逗留寵物旅館,https://www.facebook.com/profile.php?id=100063903966700,244台灣新北市林口區南勢一街51號,02 2606 8127,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5.0,23.0,新北市,泰山區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛森林寵物美容旅館,https://m.facebook.com/103791725779652/,244台灣新北市林口區三民路112巷8號,,星期一: 00:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 22:00 – 00:00,4.4,21.0,新北市,泰山區,False,False,False,False,False,False,False,False,False,False,未明確說明
花MiuMiu寵物美容旅館,https://www.facebook.com/miumiu669/,244台灣新北市林口區文化三路二段115巷16號,02 2602 1319,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,4.9,79.0,新北市,泰山區,False,False,False,False,False,False,False,False,False,False,未明確說明
家裡寵物旅館-幼幼館,https://www.facebook.com/homedoghotel195,"1樓, No. 195號長安東路二段中山區台北市台灣 10490",02 2731 9200,"星期一: 10:00 – 12:00, 13:30 – 20:00 | 星期二: 10:00 – 12:00, 13:30 – 20:00 | 星期三: 10:00 – 12:00, 13:30 – 20:00 | 星期四: 10:00 – 12:00, 13:30 – 20:00 | 星期五: 10:00 – 12:00, 13:30 – 20:00 | 星期六: 10:00 – 12:00, 13:30 – 20:00 | 星期日: 10:00 – 12:00, 13:30 – 20:00",4.9,121.0,新北市,深坑區,False,False,False,False,False,False,False,False,False,False,未明確說明
Very旺寵物旅館 VW pet hotel,https://lin.ee/IPzXtzT,105台灣台北市松山區八德路二段429號2樓,02 2741 2777,星期一: 08:30 – 20:00 | 星期二: 08:30 – 20:00 | 星期三: 08:30 – 20:00 | 星期四: 08:30 – 20:00 | 星期五: 08:30 – 20:00 | 星期六: 08:30 – 20:00 | 星期日: 08:30 – 20:00,4.4,309.0,新北市,深坑區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛旅 寵物旅館,https://m.facebook.com/furtrips/,10491台灣台北市中山區長安東路二段232號,02 2721 3091,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,5.0,15.0,新北市,深坑區,False,False,False,False,False,False,False,False,False,False,未明確說明
3天2夜寵物旅館、美容Spa,,104台灣台北市中山區樂群三路73號2樓,02 8501 5649,星期一: 08:00 – 19:00 | 星期二: 08:00 – 19:00 | 星期三: 08:00 – 19:00 | 星期四: 08:00 – 19:00 | 星期五: 08:00 – 19:00 | 星期六: 08:00 – 19:00 | 星期日: 08:00 – 19:00,4.4,45.0,新北市,石碇區,False,False,False,False,False,False,False,False,False,False,未明確說明
愛貝比寵物spa旅坊,https://rink.cc/3d2uj,260台灣宜蘭縣宜蘭市新興路216號,03 936 0205,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,4.4,38.0,新北市,坪林區,False,False,False,False,False,False,False,False,False,False,未明確說明
名人溫泉旅店｜寵物友善旅店｜溫泉湯屋,,262台灣宜蘭縣礁溪鄉德陽路136號,03 988 1038,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4.1,308.0,新北市,烏來區,False,False,False,False,False,False,False,False,False,False,未明確說明
咪妮寶寵物美容旅館,https://www.facebook.com/profile.php?id=61556336280301&mibextid=ibOpuV,204台灣基隆市安樂區樂利三街8巷16號底號四層,,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,56.0,新北市,貢寮區,False,False,False,False,False,False,False,False,False,False,未明確說明
派對小姐 寵物旅館,https://www.instagram.com/ms.pawty/,260台灣宜蘭縣宜蘭市民權新路217號,0916 966 408,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.9,161.0,新北市,烏來區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛小愛24hr寵物旅館/寵物保姆/一對一不關籠居家客製化寵物照顧/過年不加價,https://lin.ee/W8Z6Yfk,111台灣台北市士林區天母西路22巷23號,0908 708 372,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4.8,20.0,新北市,金山區,False,False,False,False,False,False,False,False,False,False,未明確說明
