店名,網站,地址,電話,營業時間,評分,評分數量,城市,區域,接受狗,接受貓,接受小型犬,接受中型犬,接受大型犬,接受兔子,接受倉鼠,接受鳥類,接受爬蟲類,接受其他小動物,支援寵物類型
旺瑪ONE MORE『寵物安親、住宿、寵物自助洗、零食、生活用品』,,406504台灣台中市北屯區太原路三段1365號,0933 053 319,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5.0,15.0,台中市,北屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
喜樂狗日子 x KAYO 寵物美容/狗狗住宿安親,,407台灣台中市西屯區安和路59之2號,04 2461 1742,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,36.0,台中市,西屯區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
伏特窩寵物旅館-台中寵物旅館 台中寵物安親,https://vodkainn.weebly.com/,428台灣台中市大雅區中山北路450巷8號,0955 175 503,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,55.0,台中市,北屯區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
大柴小熊寵物美容｜住宿｜安親 預約LINE:@pipilulu【北屯網友推薦寵物美容】寵物安親｜高評價寵物旅館｜高評分寵物洗澡｜狗狗洗澡推薦｜不關籠安心寵物住宿,https://www.instagram.com/chenpichenlu/,406台灣台中市北屯區平德路82巷5號,0981 681 349,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 18:00,5.0,123.0,台中市,北區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
寵物天堂-寵物住宿,,433台灣台中市沙鹿區中清路五段399號-2號,0903 317 207,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5.0,1.0,台中市,西屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
狗旅天閣寵物酒店 台中水湳中央公園,https://page.line.me/011cchon,406台灣台中市北屯區平德路25巷30號,04 2298 5989,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,5.0,4.0,台中市,北區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
貓漫旅｜貓旅館 ｜貓咪旅館,,407台灣台中市西屯區西屯路三段宏福三巷2-10號,,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,,,台中市,西屯區,False,True,False,False,False,False,False,False,False,False,貓
狗狗打呼寵物旅館,https://www.facebook.com/profile.php?id=100092330743850&mibextid=LQQJ4d,407053台灣台中市西屯區青海路一段194號2樓,0973 566 787,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,30.0,台中市,西屯區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
肉掌星球寵物旅館 / 寵物安親 / 寵物美容 / Pawsplanet,https://m.facebook.com/PawsPlanet0101,420台灣台中市豐原區圓環東路610-1號,04 2522 9498,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,152.0,台中市,北屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
樂氧泡泡貓咪美容/上門貓咪美容服務/貓咪住宿(全預約制)/貓咪用品專賣/貓咪美容教學,https://linktr.ee/oxygenbubble,407台灣台中市西屯區福科路370號,04 2461 0023,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.9,178.0,台中市,西屯區,False,True,False,False,False,False,False,False,False,False,貓
愛樂寵物天地,,408台灣台中市南屯區向心南路730號,04 2475 1087,,4.5,11.0,台中市,南屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
Happy Dog寵物精品沙龍/台中寵物美容/寵物住宿,https://facebook.com/happydog.j/,408台灣台中市南屯區大光街121號,0926 389 823,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,4.9,25.0,台中市,西屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
Cimo希毛寵物美容·安親·用品 咖啡 ｜預約優先｜,https://www.facebook.com/profile.php?id=100089034666264,408台灣台中市南屯區大業路361號1樓,04 2251 1257,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,5.0,41.0,台中市,南屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
毛言毛語寵物旅館,https://www.instagram.com/mymy_petshotel?igsh=MXd0cTUxMzdhc2Ux&utm_source=qr,408台灣台中市南屯區春安二街36號1樓,0975 816 977,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,,,台中市,南屯區,False,False,False,False,False,False,False,False,False,False,未明確說明
傘下貓Sunshine Cat（清水貓美容｜貓旅館｜到府餵食｜全預約制｜附設兔子寄宿）,https://www.facebook.com/catslifehostel/,436台灣台中市清水區五權南路175巷17號,0968 806 131,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.8,70.0,台中市,南屯區,False,True,False,False,False,True,False,False,False,False,貓、兔子
陽光夥伴人犬教育學園(寵物訓練&寵物寄宿),https://www.sunlightpartner.com/,438台灣台中市外埔區土城路248號1樓,0934 060 708,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,4.6,60.0,台中市,南屯區,True,False,True,False,False,False,False,False,False,False,小型犬
嘿喵旅貓咪旅宿,,420台灣台中市豐原區豐原大道三段 286巷 58弄88號,,,5.0,1.0,台中市,豐原區,False,True,False,False,False,False,False,False,False,False,貓
百香狗寵物美容沙龍－台中寵物美容推薦｜逢甲寵物美容｜台中寵物洗澡推薦｜逢甲寵物洗澡｜逢甲寵物住宿｜台中寵物沙龍推薦,http://taichungpet.com/,407台灣台中市西屯區西屯路二段256巷23號,04 2452 2699,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 17:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.9,152.0,台中市,西屯區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
寵尼旅宿寵物美容住宿,,437台灣台中市大甲區開元路11巷8-2號,0909 007 190,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 休息 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5.0,18.0,台中市,后里區,False,False,False,False,False,False,False,False,False,False,未明確說明
橡果寵物旅館 ｜ 寵物住宿 ｜寵物美容｜ 洗澡安親,,436台灣台中市清水區民族路三段117號,04 2658 0113,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5.0,160.0,台中市,后里區,False,False,False,False,False,False,False,False,False,False,未明確說明
歐米菲寵物沙龍旅館,https://omiifii.com.tw/,413台灣台中市霧峰區四德路228號,04 2333 2288,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5.0,26.0,台中市,大里區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
嘿喵旅 貓咪寵物美容住宿安親,https://www.facebook.com/share/1WLSAxBX84/?mibextid=wwXIfr,420台灣台中市豐原區豐原大道三段 286巷 58弄88號,0919 519 527,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5.0,3.0,台中市,豐原區,False,True,False,False,False,False,False,False,False,False,貓
必勝警犬訓練學校(現僅諮詢與寄養服務),https://sites.google.com/view/pitsing,41453台灣台中市烏日區振興街33-6號,04 2337 3470,"星期一: 09:00 – 11:30, 14:00 – 18:00 | 星期二: 09:00 – 11:30, 14:00 – 18:00 | 星期三: 09:00 – 11:30, 14:00 – 18:00 | 星期四: 09:00 – 11:30, 14:00 – 18:00 | 星期五: 09:00 – 11:30, 14:00 – 18:00 | 星期六: 09:00 – 11:30, 14:00 – 18:00 | 星期日: 09:00 – 11:30, 14:00 – 18:00",4.8,84.0,台中市,烏日區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
Mimi_jump 貓旅館,https://mimijump.pet/,435台灣台中市梧棲區民和路一段202號,0923 222 171,,5.0,29.0,台中市,石岡區,False,True,False,False,False,False,False,False,False,False,貓
金錢貓旅宿(公休日請見FB),https://www.moneycat.com.tw/,437台灣台中市大甲區鎮瀾街22-1號,0907 862 558,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5.0,62.0,台中市,后里區,False,True,False,False,False,False,False,False,False,False,貓
魚雁木坊 鸚鵡木器x寵物鳥寄宿,https://yuyen.mystrikingly.com/1,429台灣台中市神岡區豐洲路256巷29之4號,0933 595 939,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5.0,18.0,台中市,后里區,False,False,False,False,False,False,False,True,False,False,鳥類
貓星球貓咪旅館 Line id:@515qujrd（幼貓寵物店）,https://www.facebook.com/CatsPetHotel/,220台灣新北市板橋區重慶路346巷5號,02 2956 0416,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,4.8,126.0,台中市,東勢區,False,True,False,False,False,False,False,False,False,False,貓
糖果屋貓咪旅館,http://candy7813.blogspot.com/,220台灣新北市板橋區大觀路二段7巷24號,0985 988 562,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4.6,32.0,台中市,東勢區,False,True,False,False,False,False,False,False,False,False,貓
狗勾寓所 |板橋寵物旅館| 寵物安親| 寵物美容| dogsretreat |,https://www.dogsretreat.com.tw/,220台灣新北市板橋區合宜路131號,02 2968 6722,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5.0,66.0,台中市,后里區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
Star Cats Hotel 星寵貓旅 ｜貓咪住宿｜洗澡美容｜貓咪美容｜碳酸SPA,https://starcatshotel.weebly.com/,236台灣新北市土城區青雲路185之1號,02 2262 8866,星期一: 11:30 – 21:00 | 星期二: 11:30 – 21:00 | 星期三: 11:30 – 21:00 | 星期四: 11:30 – 21:00 | 星期五: 11:30 – 21:00 | 星期六: 11:30 – 21:00 | 星期日: 11:30 – 21:00,5.0,222.0,台中市,東勢區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
熊讚寵物精緻旅館,,220台灣新北市板橋區館前西路120號2樓,0919 631 066,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,4.8,60.0,台中市,東勢區,False,False,False,False,False,False,False,False,False,False,未明確說明
布魯漫點寵物行為中心 ｜24小時駐店 ｜ 犬貓訓練 ｜住宿｜安親｜到府照護｜老犬照護｜寵物用品｜,https://www.bluemondaypet.com/,236台灣新北市土城區青和街333號,02 8273 3464,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,5.0,119.0,台中市,石岡區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
毛寓所寵物美容旅店,https://www.maoshower.com/,220100台灣新北市板橋區溪北路30號,02 2683 4899,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.9,180.0,台中市,東勢區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
聽貓說 貓咪旅館,https://www.facebook.com/profile.php?id=100093652426905,236台灣新北市土城區中正路67巷33號,0905 618 258,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,5.0,328.0,台中市,和平區,False,True,False,False,False,False,False,False,False,False,貓
萊恩寵物沙龍精品旅館-桃園寵物美容|寵物鮮食|寵物洗澡|寵物安親|貓狗住宿|寵物住宿|寵物旅館|在地推薦寵物店,https://www.facebook.com/lionbeautycasa?mibextid=LQQJ4d,330台灣桃園市桃園區民族路199-2號,03 360 8693,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,4.9,179.0,台中市,東勢區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
虎虎放風貓咪旅館｜新店寵物旅館｜純貓住宿｜貓保姆 (預約制),https://lin.ee/QfCRayf,231台灣新北市新店區中央五街53號,02 8667 1287,星期一: 休息 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 休息 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,5.0,148.0,台中市,東勢區,False,True,False,False,False,False,False,False,False,False,貓
SHOW PET 寵物寄宿 美容 精品-清水寵物美容|寵物洗澡|寵物美容師|寵物安親|狗住宿|狗狗旅館|寵物零食|寵物衣服,https://www.instagram.com/showpet_kr_jp?igsh=MXVneTgyYjRxazR5OA==,436台灣台中市清水區港都一路98號,04 2656 0056,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,4.9,11.0,台中市,和平區,True,False,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬
朵貓貓旅館,https://www.facebook.com/%E6%9C%B5%E8%B2%93%E8%B2%93%E6%97%85%E9%A4%A8-Domomo-Cat-Hotel-1940478429590958/,220台灣新北市板橋區金門街372巷28號1樓,02 2685 2325,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.9,117.0,台中市,和平區,False,True,False,False,False,False,False,False,False,False,貓
烏托邦寵物旅館,,235台灣新北市中和區景平路527號,0930 237 720,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4.9,38.0,台中市,和平區,False,False,False,False,False,False,False,False,False,False,未明確說明
Hercat.愛貓仕貓咪旅館,https://www.facebook.com/Hercat%E6%84%9B%E8%B2%93%E4%BB%95-100912734895253/,236台灣新北市土城區廣明街90巷25號1樓,02 8966 0912,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,4.9,93.0,台中市,和平區,False,True,False,False,False,False,False,False,False,False,貓
小森林純貓美容旅館 寵物美容/寵物旅館/桃園貓美容/桃園貓住宿/八德貓美容/八德貓住宿/中壢貓美容/中壢貓住宿,https://www.petitforet.com/,334台灣桃園市八德區豐德路326號,03 368 5501,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4.8,104.0,台中市,和平區,True,True,True,True,True,False,False,False,False,False,小型犬、中型犬、大型犬、貓
